epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
22,100.0,99.96220710506424,99.04854650600689,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
23,99.9984253952258,99.96220710506424,99.09498179044247,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
24,99.9984253952258,99.96220710506424,99.13709259123752,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
0,88.22510549851987,82.29402872260015,inf,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
1,93.6165522453864,75.58578987150416,inf,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
2,94.99118221326448,78.91156462585035,inf,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
3,95.62259872771934,94.67120181405896,146.66375919578144,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
4,96.45241544372362,95.8490803728899,153.71116148016063,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
5,96.54689173017572,86.45754598135551,108.09457053125348,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
6,96.94526673804874,68.93424036281179,84.60326833530121,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
7,97.20035271146942,95.11211892164272,87.49562813665831,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
8,97.58455627637464,91.66036785084404,89.41159679596919,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
9,97.96403602695725,95.95616024187451,inf,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
10,97.96403602695725,91.7737465356513,103.76354739936026,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
11,98.39547773508848,96.71201814058956,inf,False,"[[1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1]]",33,648.8936
