epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
7,94.46526421868111,93.60670194003528,49.37320375442505,129.75240996579484,False,[199.9999872    1.02347198 208.27107413],"[74.53277157 77.41019642 80.22163133 82.9685897  85.65255021 88.27495763
 90.8372236  93.34072738]",0.0632612705230712,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
8,94.88095987907036,90.36911060720584,49.52842283248901,108.07191879012744,False,[112.84423997   1.08671623  43.79296734],"[74.68203474 77.72724779 80.52946329 83.10807161 85.48091583 87.66441522
 89.67367885 91.52261014 93.22400305]",0.0170505046844482,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
9,95.2116268816527,82.68455530360292,49.40300726890564,91.91308609433308,False,[91.95081959  1.27815392 11.6463615 ],"[74.52047504 78.31369478 81.28142791 83.60331816 85.41991491 86.84118094
 87.95314875 88.82312834 89.50378156 90.03630993]",0.0096166133880615,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
10,95.2100522768785,63.45427059712774,49.36532258987427,84.89628055959803,False,[84.89632981  1.62588187  4.59359825],"[75.57113306 79.16085976 81.36872417 82.72667302 83.56188059 84.0755757
 84.39152431 84.58584877 84.70536819 84.77887871 84.82409141]",0.0074996948242187,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
11,95.44309378346036,88.79440665154951,49.39014005661011,85.49294705009332,False,[85.49305369  1.58148588  5.04634931],"[75.38766237 79.10324557 81.45267104 82.93825209 83.87760987 84.47158152
 84.84715973 85.08464413 85.23480949 85.32976156 85.38980134 85.4277655 ]",0.0075387954711914,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
12,95.72337343326824,95.1814058956916,49.36882948875427,86.97765535103228,False,[86.97843772  1.46992171  6.43039657],"[75.07237729 78.87864552 81.46808154 83.22969646 84.42813778 85.2434474
 85.79810934 86.17545048 86.4321588  86.60679962 86.72560922 86.80643638
 86.86142378]",0.0080413818359375,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
13,95.79423064810732,94.99874023683547,49.3758819103241,88.46156597085964,False,[88.46755514  1.36143089  8.41263793],"[75.06287459 78.62153163 81.23544105 83.15541323 84.56567371 85.60154008
 86.36240601 86.92127824 87.33178181 87.63330542 87.85478095 88.01745944
 88.13695025 88.22471881]",0.0091638565063476,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
14,96.00050387352776,94.84756865709248,49.34548830986023,90.45518225987222,False,[90.5254238   1.23910593 12.6122291 ],"[75.58699465 78.46961102 80.795979   82.67343589 84.1886065  85.41139995
 86.39823522 87.19464435 87.8373732  88.35607691 88.77468818 89.1125215
 89.38516431 89.60519619 89.78276929]",0.0087282657623291,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
15,96.19732947030296,89.0148652053414,49.38634467124939,90.10407262313662,False,[90.15149227  1.25789604 11.71237843],"[75.45962418 78.4717766  80.86637228 82.77002377 84.28338532 85.48647484
 86.44290485 87.20324591 87.80770052 88.28822879 88.67023832 88.97392759
 89.21535395 89.40728266 89.55986181 89.68115892]",0.0081851482391357,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
16,96.41147571959438,89.7833207357017,49.367066383361816,90.1058368907292,True,[90.15335847  1.25779194 11.71694609],"[75.46033972 78.47176133 80.86597416 82.76947883 84.28284889 85.48604475
 86.44263847 87.20317261 87.80783075 88.28856061 88.67076203 88.97462899
 89.21621661 89.40828941 89.56099574 89.68240401 89.77892893]",0.0072712898254394,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [1]]]",539.912,46
0,90.70510801788753,92.36583522297808,404.4834494590759,inf,False,,,0.0001661777496337,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
1,96.19732947030296,94.53892668178382,69.69930648803711,inf,False,,,0.0001430511474609,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
2,97.87900736915034,74.60317460317461,69.69874000549316,inf,False,,,0.0001156330108642,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
3,98.36556024437866,95.47115142353238,69.74526500701904,89.24477868636912,False,[90.24477869  1.         10.23103569],[89.24477869 89.24477869 89.24477869 89.24477869],0.0282399654388427,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
4,99.07885620709202,97.17183169564122,69.68284010887146,inf,False,"[inf, inf, inf]",inf,0.0961167812347412,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
5,99.33079297096428,94.40035273368606,69.6509964466095,113.4631392025516,False,[199.99990084   1.01012747 467.66924683],[88.67170835 89.78787707 90.89285515 91.9867548  93.06968709 94.14176198],0.0726583003997802,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
6,99.41109781444857,99.04887881078358,69.77757573127747,120.71040402856384,False,[199.99724923   1.01390878 341.59252236],"[88.00881203 89.54506662 91.0602469  92.55464198 94.02853699 95.48221314
 96.9159478 ]",0.0493402481079101,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
7,99.5386408011589,98.38120433358527,69.67694854736328,inf,False,"[inf, inf, inf]",inf,0.0838000774383544,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
8,99.617371039869,93.24766943814564,69.61784958839417,inf,False,"[inf, inf, inf]",inf,0.108367919921875,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
9,99.820495055741,99.46460065507684,69.73476362228394,inf,False,"[inf, inf, inf]",inf,0.0954880714416503,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
10,99.85828557032184,99.76064499874025,69.71509909629822,114.19381015412428,False,[199.99999841   1.01040302 455.18367039],"[88.85639155 90.00071614 91.13325887 92.25414104 93.36348271 94.4614027
 95.5480186  96.6234468  97.68780249 98.74119967 99.78375117]",0.0709979534149169,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
11,99.90079989922528,99.31342907533384,69.72003054618835,110.82062336186232,False,[135.91478096   1.02542756 153.34247024],"[ 88.90402572  90.06975278  91.20657327  92.315204    93.39634397
  94.45067488  95.47886152  96.48155219  97.45937911  98.41295882
  99.34289259 100.24976677]",0.0347909927368164,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
12,99.94016501858032,99.87402368354748,69.71385717391968,107.90730234881472,False,[117.14638072   1.04580823  74.64147568],"[ 88.83702446  90.0770237   91.2627088   92.39645883  93.48054862
  94.51715339  95.50835306  96.45613646  97.36240528  98.22897795
  99.05759323  99.8499137  100.60752916]",0.0221683979034423,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
13,99.93544120425771,99.88032249937012,69.67997527122498,105.72713419573525,False,[109.96435407   1.06653681  47.4150828 ],"[ 88.75745067  90.08046151  91.32093519  92.48402085  93.57454641
  94.59703861  95.55574175  96.45463538  97.29745075  98.08768637
  98.82862246  99.52333462 100.17470656 100.78544211]",0.0161280632019042,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
14,99.98267934748378,99.86142605190224,69.68611001968384,104.21823657371442,False,[106.51344199   1.08547283  35.13004292],"[ 88.67752365  90.08196819  91.37582327  92.56779699  93.66591174
  94.6775582   95.60954511  96.46814505  97.2591367   97.9878437
  98.6591705   99.27763535  99.84740075 100.37230141 100.85587008]",0.0123264789581298,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
15,99.98110474270958,99.93071302595112,69.74661064147949,103.23972685528034,False,[104.69235736   1.10095791  28.8820298 ],"[ 88.60728487  90.08228698  91.42203131  92.63892101  93.74422185
  94.74816653  95.66004943  96.48831261  97.240624    97.9239484
  98.54461191  99.10836053  99.62041338 100.08551095 100.50795904
 100.89166862]",0.0121026039123535,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
16,99.9937015809032,99.93071302595112,69.65682411193848,102.54421850860284,False,[103.54782667   1.11425966  25.03329018],"[ 88.54322714  90.0818456   91.46268932  92.70193701  93.81410838
  94.81223423  95.70800913  96.51192849  97.23341144  97.88091128
  98.46201447  98.98352952  99.45156679  99.87161006 100.24858079
 100.58689575 100.89051885]",0.0103309154510498,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
17,99.9905523713548,99.92441421012848,69.6852195262909,102.0374554954381,False,[102.77954605   1.12560773  22.47907193],"[ 88.48621199  90.08121987  91.49823918  92.75713184  93.87554338
  94.86915022  95.75187944  96.536104    97.23281614  97.85178145
  98.40167578  98.89020684  99.32422221  99.70980536 100.05236089
 100.35669029 100.62705926 100.86725748]",0.0102317333221435,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
18,99.9889777665806,99.94331065759636,69.66598057746887,101.6660346236706,False,[102.24700262   1.13512263  20.71519132],"[ 88.43610947  90.08012939  91.52844861  92.80436292  93.92839506
  94.91862476  95.79097958  96.5594911   97.23652061  97.83295794
  98.35839661  98.82128816  99.22907807  99.58832551  99.90480889
 100.18361875 100.42923966 100.64562237 100.83624734]",0.0095670223236083,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
19,99.9984253952258,99.949609473419,69.63226890563965,101.3844558919302,False,[101.8590376    1.14318965  19.43051328],"[ 88.39212414  90.07891565  91.55442893  92.84512754  93.97416034
  94.96177669  95.82568966  96.58139364  97.24244229  97.82069163
  98.32651264  98.76897728  99.15602124  99.49458621  99.79074438
 100.04980742 100.27642164 100.47465141 100.64805201 100.7997334 ]",0.0098953247070312,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
20,100.0,99.96220710506424,69.63000082969666,101.16788707273656,False,[101.56920858   1.15001554  18.46814933],"[ 88.35366116  90.0775835   91.57662614  92.88012387  94.01358484
  94.99918976  95.85622593  96.60146471  97.24948967  97.81298203
  98.30296876  98.72903842  99.09952877  99.42168993  99.7018263
  99.94541984 100.15723745 100.34142419 100.50158441 100.64085228
 100.76195314]",0.0104372501373291,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
21,99.9968507904516,99.93071302595112,69.63246893882751,100.98971171905508,False,[101.33596802   1.15612783  17.68953153],"[ 88.31797469  90.07597321  91.59656503  92.91181044  94.0494402
  95.03344017  95.88455711  96.62073603  97.2574986   97.80827037
  98.28466385  98.69672338  99.05313685  99.36141891  99.62806941
  99.85871043 100.05820482 100.23075874 100.38001034 100.50910644
 100.62076892 100.71735208]",0.0085160732269287,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
22,99.9984253952258,99.94331065759636,69.64946937561035,100.84947450606424,False,[101.15577522   1.16127402  17.08663616],"[ 88.28763505  90.0747212   91.61362255  92.9388062   94.07995258
  95.0626202   95.90881808  96.63749871  97.2649825   97.80532335
  98.27062339  98.67130405  99.01633946  99.31345746  99.56931266
  99.7896355   99.97936062 100.14273732 100.28342478 100.40457402
 100.50889844 100.59873462 100.67609463]",0.00850510597229,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
23,99.9984253952258,99.949609473419,69.67531609535217,100.73641744481168,False,[101.01259618   1.1656663   16.60621679],"[ 88.26153581  90.0737363   91.62838404  92.96208283  94.10623428
  95.08777715  95.92982163  96.65219343  97.27190064  97.80353409
  98.25961098  98.65086951  98.98652177  99.27447061  99.52149571
  99.73341322  99.91521269 100.07117453 100.20497084 100.31975181
 100.41821993 100.5026936  100.57516175 100.63733061]",0.0080728530883789,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
24,99.9984253952258,99.949609473419,69.62597680091858,100.64265515108777,False,[100.8950628    1.16952482  16.2086104 ],"[ 88.2378367   90.07252536  91.64127246  92.98262673  94.12954918
  95.11022306  95.94874643  96.66572427  97.27877482  97.80296254
  98.25116828  98.63440575  98.96209222  99.24227993  99.48185391
  99.68670119  99.86185547 100.01162081 100.13967738 100.24917192
 100.34279501 100.42284726 100.49129579 100.54982257 100.59986579]",0.0087380409240722,"[[0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0]]","[[[0], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 1], [0, 0, 1], [0]]]",973.348,31
0,90.26106947156264,94.31846812799192,214.2494294643402,inf,False,,,0.0001308917999267,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
1,95.8682370724948,84.36004031242126,55.247554779052734,inf,False,,,0.0001072883605957,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
2,97.3782830509542,78.71630133534896,55.16287589073181,inf,False,,,0.0001139640808105,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
3,97.86168671663413,96.71201814058956,55.17531275749207,88.93783296631018,False,[8.94938647e+01 1.02381925e+00 6.66956845e-02],[88.49229342 88.51559507 88.5383546  88.56058463],0.0070750713348388,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
4,98.63166845121874,94.16729654824891,55.26988387107849,inf,False,"[inf, inf, inf]",inf,0.0829870700836181,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
5,98.70252566605782,98.3875031494079,55.295812368392944,126.27742283112298,False,[199.99578717   1.01746715 273.33472459],[86.34155487 88.29268973 90.21032891 92.09504742 93.94741043 95.76797339],0.0632126331329345,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
6,99.047364111608,99.0299823633157,55.225783824920654,128.6556822970348,False,[199.99916835   1.01888946 253.04706054],"[86.09724289 88.20890065 90.28140984 92.31549623 94.31187216 96.27123676
 98.19427617]",0.0436902046203613,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
7,99.19537696038294,97.0647518266566,55.215566873550415,124.75370415703024,False,[199.99990494   1.01654535 288.30132061],"[86.58934189 88.43521844 90.2510514  92.03732976 93.79453455 95.52313899
 97.22360856 98.8964012 ]",0.0749280452728271,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
8,99.37173269509351,95.84278155706728,55.30893707275391,118.3495572615944,False,[171.20580748   1.0186648  239.5475869 ],"[87.28321595 88.82091392 90.33043693 91.81230124 93.26701363 94.69507159
 96.09696351 97.47316883 98.8241582 ]",0.0875847339630127,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
9,99.57800592051396,98.55127236079618,55.18995237350464,111.63060175317716,False,[122.68852475   1.0476523   76.62313056],"[87.2804112  88.89094354 90.42822108 91.8955758  93.29618812 94.63309382
 95.90919058 97.12724429 98.28989501 99.39966276]",0.0304491519927978,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
10,99.65043774012724,99.4771982867221,55.22806429862976,108.99463852805494,False,[114.78085079   1.06436738  53.14140209],"[ 87.25864404  88.92304333  90.48678844  91.95596642  93.33629619
  94.63315083  95.85157847  96.99632198  98.07183737  99.08231122
 100.03167688]",0.0221157073974609,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
11,99.75121244567612,98.5323759133283,55.25789427757263,105.02428433216532,False,[106.79161154   1.10103851  30.91631867],"[87.18603227 88.9851687  90.61920458 92.10329062 93.4511872  94.67539196
 95.78725567 96.79708747 97.7142505  98.54724863 99.3038054  99.99093555]",0.0134925842285156,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
12,99.79845058890218,99.13706223230032,55.23814368247986,103.51215740148048,False,[104.50265292   1.1213764   24.91663582],"[ 87.13913221  89.01853827  90.69451973  92.18909503  93.52189935
  94.71044256  95.77033933  96.71551418  97.55838447  98.31002352
  98.98030608  99.57803809 100.11107232]",0.0123181343078613,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
13,99.84096491780564,99.74804736709498,55.23446583747864,102.88319742172588,False,[103.62995424   1.1318651   22.64250231],"[ 87.10859037  89.03337033  90.73390864  92.23633001  93.56371555
  94.73645738  95.77257187  96.68797645  97.49673412  98.21126951
  98.84255975  99.40030311  99.89306798 100.32842451]",0.0112867355346679,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
14,99.92756818038671,99.6283698664651,55.2293496131897,102.2566976387484,False,[102.79995657   1.14412355  20.46810538],"[ 87.06628911  89.04823587  90.78051974  92.29459037  93.61793578
  94.77458132  95.78552595  96.66912337  97.44141534  98.11642283
  98.70640063  99.22205981  99.67276216 100.0666902  100.41099571]",0.0100612640380859,"[[0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]","[[[0], [0, 0], [0, 1, 0], [1]], [[0], [1, 0], [1, 0, 0], [0]], [[0], [1, 0], [0, 1, 0], [0]]]",793.2471,36
