epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
2,85.78289349373307,51.06449987402368,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
3,87.27719342445046,50.0,56.40274472438442,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
4,88.13850223593877,52.87226001511716,57.0688445404496,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
5,89.02028090949172,86.68430335097001,117.27301396294035,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
6,89.96819298356112,88.05744520030234,137.93192040931163,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
7,90.51930465453172,76.97152935248174,132.6715891002885,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
8,91.21370535995464,50.321239606953895,73.92331501562677,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
9,91.7191534924734,64.27311665406903,70.23692892779326,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
10,92.62455123763937,64.69513731418493,68.76681656400989,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
11,93.09220885557724,51.12118921642731,65.59322704220017,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
12,93.8055048182906,90.84152179390274,70.20071332824799,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
13,94.49203249984254,90.74074074074076,94.47985902711224,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
14,95.03369654216792,91.73595364071556,99.48573858206646,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
15,95.7595893430749,80.60594608213655,98.4484222545409,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
16,96.34061850475533,91.03678508440412,100.35986844300524,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
17,97.03501921017823,90.77223481985386,101.19749441356704,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
18,97.88845499779556,77.79037540942304,98.32683997775564,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
19,98.3246205202494,92.99571680524062,99.10366021138456,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
20,98.7844051143163,93.07760141093476,99.39826357572537,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
21,99.1607356553505,93.039808515999,99.3439718203737,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
22,99.38590413806136,93.19727891156462,99.08227393714265,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
23,99.5197455438685,93.23507180650036,98.66283054966884,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
24,99.54021540593313,93.1657848324515,97.7000157998552,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
0,82.03533413113308,82.42630385487529,inf,False,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0]]",50,886.5212
1,90.43112678717642,50.0,inf,False,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0]]",50,886.5212
2,92.87333879196322,78.77299067775259,inf,False,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0]]",50,886.5212
