epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
20,99.9905523713548,99.98110355253212,66.33610701560974,101.77407684794431,False,[102.01259569   1.203958    17.2780428 ],"[ 77.30638417  81.49177068  84.96812659  87.85556609  90.25385531
  92.24585936  93.90040549  95.27466117  96.41610935  97.36418909
  98.15165819  98.80572512  99.34898902  99.80022062 100.17501077
 100.48630913 100.74487161 100.95963198 101.13801061 101.28617079
 101.4092317 ]",0.0097055435180664,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0]]","[[[0], [0, 1], [1, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 1], [0]]]",704.3055,73
21,99.9952761856774,99.98110355253212,66.47532439231873,101.55739347836136,False,[101.77073652   1.20894199  16.85828848],"[ 77.26797219  81.5027961   85.00571346  87.90322002  90.29994921
  92.2824506   93.92231537  95.27876157  96.40077255  97.32886587
  98.09655639  98.73156662  99.25682773  99.69130773 100.05069636
 100.34797168 100.59386878 100.79726736 100.96551248 101.10467972
 101.21979462 101.31501416]",0.0097370147705078,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0]]","[[[0], [0, 1], [1, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 1], [0]]]",704.3055,73
22,99.992126976129,99.99370118417735,66.36416721343994,101.38295560263646,False,[101.57733597   1.21313084  16.52225495],"[ 77.23605366  81.51249087  85.03761535  87.94342269  90.3387186
  92.31319312  93.94077891  95.28241968  96.38835214  97.29998709
  98.05145998  98.67090916  99.18152941  99.60244053  99.9494032
 100.23540918 100.47116774 100.66550668 100.82570287 100.95775474
 101.06660686 101.15633512 101.23029933]",0.009932518005371,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0]]","[[[0], [0, 1], [1, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 1], [0]]]",704.3055,73
23,99.9937015809032,99.98740236835476,66.36167550086975,101.23769647576908,False,[101.41706465   1.21677267  16.24211395],"[ 77.20780419  81.5207758   85.06537514  87.97849067  90.37262361
  92.34023269  93.95730474  95.28628927  96.37851017  97.27614776
  98.01386782  98.62016025  99.11843938  99.52794819  99.86450146
 100.14109648 100.36841505 100.55523595 100.70877401 100.83495867
 100.93866306 101.02389212 101.0939373  101.15150366]",0.0097029209136962,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0]]","[[[0], [0, 1], [1, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 1], [0]]]",704.3055,73
24,99.9937015809032,99.98740236835476,66.34642553329468,101.11584740320204,False,[101.28314848   1.2199473   16.00658263],"[ 77.18268201  81.52781433  85.08955206  88.00913535  90.4023398
  92.36406753  93.97211055  95.29023554  96.37071254  97.25638769
  97.98238228  98.57748553  99.06529615  99.4651582   99.79292813
 100.06160362 100.28183895 100.4623675  100.61034812 100.73164895
 100.83108016 100.91258466 100.97939453 101.03415907 101.07904998]",0.0092329978942871,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0]]","[[[0], [0, 1], [1, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 1], [0]]]",704.3055,73
0,94.2668640171317,93.56890904509952,89.49467921257019,inf,False,,,0.0001051425933837,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
1,98.63481766076714,99.56538170823885,60.49404549598694,inf,False,,,0.0001125335693359,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
2,99.2473389179316,97.38599143361049,60.49863505363464,inf,False,,,0.0001132488250732,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
3,99.66933299741764,94.7341899722852,60.45656490325928,97.22852123829988,False,[9.72285212e+01 2.05483767e+06 8.92408757e-02],[93.56956013 97.22851946 97.22852124 97.22852124],0.044079303741455,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
4,99.8189204509668,99.03628117913831,60.48622012138367,97.68046131426298,False,[9.76804613e+01 2.29494971e+06 9.65293699e-02],[93.5689506  97.68045952 97.68046131 97.68046131 97.68046131],0.0520482063293457,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
5,99.86458398941866,99.3512219702696,60.53342151641846,98.01461363627548,True,[9.80146136e+01 1.46700539e+06 1.05066654e-01],[93.56946442 98.01461061 98.01461364 98.01461364 98.01461364 98.01461364],0.0506787300109863,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1]]","[[[0], [0, 1], [0, 0, 0], [1]], [[1], [0, 1], [0, 0, 1], [1]], [[0], [1, 0], [1, 1, 0], [1]]]",900.0796,25
0,88.98878881400769,73.09145880574452,85.48736596107483,inf,False,,,0.0001075267791748,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
1,95.38798261636327,82.09246661627614,63.85058093070984,inf,False,,,0.000117540359497,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
2,96.7941046797254,97.22222222222224,63.88675665855408,inf,False,,,0.0001182556152343,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
3,97.49322919947092,97.72612748803223,63.97988843917847,111.54133979156823,False,[111.54375322   1.47372531   9.45897467],[72.36525289 84.95908371 93.50465915 99.30328076],0.0134918689727783,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
4,97.95773760786042,84.1206853111615,63.8462872505188,92.5898979361056,False,[92.58989794  3.34897996  2.48580097],[72.4142206  86.56547331 90.79101449 92.05275425 92.4295077 ],0.0056188106536865,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
5,98.321471310701,92.1453766691862,63.89458322525024,92.46178611195172,False,[92.46178611  3.39962616  2.44978007],[72.42216663 86.56713224 90.72787374 91.9517558  92.3117607  92.41765614],0.0069048404693603,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
6,99.01429741134974,95.66641471403376,63.86900687217712,93.291022878644,False,[93.29102288  3.07361575  2.70731534],"[72.38741898 86.49004136 91.0783255  92.57112242 93.05680347 93.21481966
 93.26623018]",0.0060968399047851,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
7,98.73401776154184,91.16906021667928,63.85816359519959,92.84740526729487,True,[92.84740527  3.24647459  2.56273771],"[72.40110016 86.54940275 90.90745399 92.24984899 92.66334214 92.79070896
 92.8299413  92.84202591]",0.0060384273529052,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [1, 1], [0, 0, 0], [1]]]",641.7559,52
0,91.18378786924482,95.16880826404636,86.01983404159546,inf,False,,,0.0001955032348632,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
1,97.41449896076084,60.55681531872008,57.88392901420593,inf,False,,,0.000117540359497,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
2,98.4789317881212,96.37818090199042,57.79922366142273,inf,False,,,0.0001182556152343,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
3,99.03161806386596,99.63466868228772,57.830323934555054,157.36859536916984,False,[199.99999998   1.04194123 116.33606485],[80.92785394 85.72086104 90.32093539 94.7358431 ],0.0451917648315429,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
4,99.30245008502864,98.79692617787856,57.85978531837464,157.0494066607284,False,[200.           1.04161895 117.21191877],[80.96052708 85.71687111 90.28317055 94.66701882 98.87570594],0.0313975811004638,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
5,99.39062795238397,98.6583522297808,57.86808681488037,151.0502318526194,False,[199.99932497   1.03591307 135.27280179],"[ 81.74215724  85.84190091  89.79951452  93.61992544  97.30789022
 100.8680005 ]",0.0463953018188476,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
6,99.69295206903068,98.42529604434368,57.84686732292175,132.70292990591625,False,[149.10133471   1.05761111  74.93839524],"[ 82.581417    86.20494763  89.63109415  92.87060865  95.9336575
  98.82985331 101.56828502]",0.0360996723175048,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
7,99.57800592051396,99.88662131519274,57.88369107246399,114.44803617712412,False,[115.97013782   1.13144385  28.4017048 ],"[ 82.60685327  86.48278449  89.90843502  92.93611557  95.61205972
  97.97712993 100.06744154 101.91491423]",0.0143404006958007,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
8,99.89135227058009,99.949609473419,57.97535943984985,108.06292038648306,False,[108.40252396   1.18915065  18.7659861 ],"[ 82.58621175  86.69264877  90.1459009   93.04986613  95.49191602
  97.54552453  99.27247856 100.72473697 101.94599384]",0.0120184421539306,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
9,99.90079989922528,99.91181657848324,57.8489727973938,105.14849161544086,False,[105.26853028   1.2333292   14.8914273 ],"[ 82.55437876  86.85158896  90.33582512  93.16089094  95.45149252
  97.30874326  98.81462729 100.03561843 101.02561457 101.82831682]",0.0082650184631347,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
10,99.94961264722556,99.93071302595112,57.82957267761231,103.6068195011117,False,[103.66435737   1.26651276  12.91490641],"[ 82.5200735   86.96947315  90.48258394  93.2564295   95.4465737
  97.17584502  98.54122512  99.61928778 100.4704933  101.14257932
 101.67323803]",0.0087921619415283,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
11,99.93701580903192,99.95590828924162,57.830024003982544,102.70185255814816,False,[102.73580876   1.29126745  11.7669687 ],"[ 82.49051027  87.05718345  90.59376542  93.33261088  95.45366291
  97.0962754   98.36836856  99.35351936 100.11645256 100.70729313
 101.16485951 101.51921397]",0.0085632801055908,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
12,99.96220948541917,99.81733434114386,57.84517860412598,102.07371164283668,False,[102.09591269   1.31179027  10.97009337],"[ 82.46305501  87.12945183  90.68672538  93.39849543  95.46572379
  97.04160708  98.24292968  99.1587183   99.85683952 100.38902918
 100.7947264  101.10399628 101.33975796]",0.0091655254364013,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
13,99.97795553316118,99.95590828924162,57.84827375411987,101.680943510442,False,[101.69742488   1.32648655  10.46890471],"[ 82.44149726  87.1809357   90.75386182  93.44738791  95.47795964
  97.00874918  98.16276732  99.03274836  99.688602   100.18303118
 100.55576709 100.83676195 101.04859589 101.20829139]",0.0090997219085693,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
14,99.97480632361275,99.74174855127237,57.81475520133972,101.356562430761,False,[101.36917778   1.33988179  10.05427446],"[ 82.42126815  87.22769918  90.81490446  93.49215951  95.49028731
  96.98155902  98.09454654  98.92520752  99.54515846 100.00784924
 100.35317133 100.61089712 100.80324676 100.94680394 101.05394561]",0.0100467205047607,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
15,99.98110474270958,99.95590828924162,57.83108854293823,101.15389335547464,False,[101.16444123   1.34896422   9.79362667],"[ 82.40690979  87.25930485  90.85643144  93.52301558  95.49977975
  96.96517383  98.05148438  98.85677672  99.45374759  99.89628777
 100.22434702 100.46754045 100.64782206 100.78146653 100.88053844
 100.95398139]",0.00954270362854,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
16,99.9937015809032,99.98110355253212,57.81594753265381,101.00287117093968,False,[101.01205      1.35607738   9.59976017],"[ 82.39550003  87.28381424  90.88856002  93.54677543  95.50699941
  96.95250984  98.01845965  98.80451347  99.3841661   99.81161415
 100.12682334 100.35926523 100.53067277 100.6570723  100.75028198
 100.81901675 100.86970322]",0.0098607540130615,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
17,99.992126976129,99.99370118417735,57.82769465446472,100.88505094856012,False,[100.89325001   1.36189326   9.44768091],"[ 82.38604061  87.30392558  90.91499049  93.5664941   95.51341878
  96.94299093  97.99268564  98.763447    99.32939544  99.74495549
 100.05008957 100.27414096 100.43865561 100.5594541  100.64815304
 100.71328219 100.76110469 100.79621941]",0.0099415779113769,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
18,99.9952761856774,99.98740236835476,57.92563772201538,100.78957334318387,False,[100.79703532   1.36677338   9.32423795],"[ 82.37801404  87.32075489  90.93711218  93.58302068  95.51890013
  96.93528671  97.97158621  98.72979494  99.2845385   99.69041674
  99.98737762 100.20464911 100.36361584 100.47992387 100.56502067
 100.62728176 100.67283509 100.7061642  100.73054945]",0.0093550682067871,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
19,99.9937015809032,99.98740236835476,57.84838056564331,100.71150951312552,False,[100.71840628   1.37087196   9.22333073],"[ 82.37129662  87.33487361  90.95561802  93.59681612  95.52347169
  96.92889512  97.95409913  98.70194724  99.24747457  99.64541642
  99.93570017 100.14745134 100.30191593 100.41459209 100.49678515
 100.55674193 100.60047816 100.63238211 100.65565485 100.67263145]",0.0087628364562988,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
20,99.9968507904516,99.98740236835476,57.855138301849365,100.6472331645551,False,[100.65369688   1.37425286   9.14159016],"[ 82.36643375  87.3466384   90.97057458  93.60759743  95.5264749
  96.92278088  97.93882823  98.6781735   99.21617148  99.60765547
  99.89252589 100.09981701 100.25065616 100.36041699 100.44028646
 100.49840492 100.54069587 100.57146965 100.59386275 100.61015749
 100.62201465]",0.0086710453033447,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
21,99.9984253952258,99.98740236835476,57.840373039245605,100.59222481292711,False,[100.59832225   1.37731275   9.06954296],"[ 82.36096803  87.35706366  90.98448644  93.61818224  95.53038105
  96.91873588  97.92675301  98.65862537  99.1900024   99.57580949
  99.85592532 100.05930384 100.20696712 100.31417827 100.39201908
 100.44853553 100.48956937 100.51936206 100.54099309 100.55669833
 100.56810114 100.57638017]",0.0072057247161865,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
22,100.0,99.99370118417735,57.83041644096375,100.54684757560128,False,[100.55267069   1.37972052   9.01296987],"[ 82.35846182  87.36579071  90.99502491  93.62543749  95.53191966
  96.91370833  97.9152073   98.64107819  99.16717814  99.54848721
  99.8248541  100.02516053 100.17033952 100.27556299 100.35182734
 100.40710255 100.44716516 100.47620192 100.49724731 100.51250069
 100.52355609 100.53156888 100.53737643]",0.0082881450653076,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
23,99.9984253952258,99.99370118417735,57.82822346687317,100.50661176177742,False,[100.51217864   1.38209949   8.95901956],"[ 82.35307581  87.37339738  91.00578537  93.63395217  95.53552787
  96.91138809  97.90687375  98.62714438  99.14828676  99.52535252
  99.79817351  99.99556957 100.13839291 100.24173086 100.31649969
 100.3705977  100.4097396  100.43806021 100.45855122 100.47337722
 100.48410438 100.49186588 100.49748161 100.50154479]",0.0082738399505615,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
24,99.9968507904516,99.99370118417735,57.81837344169617,100.4728875972124,False,[100.47826798   1.38388594   8.91791601],"[ 82.35149045  87.37980591  91.01328125  93.63884109  95.53607825
  96.90702733  97.89767912  98.61352698  99.13080072  99.50458422
  99.77468127  99.96985418 100.11088669 100.21279719 100.28643802
 100.33965109 100.37810302 100.40588849 100.42596635 100.44047467
 100.45095842 100.45853401 100.46400816 100.46796379 100.47082214]",0.0088512897491455,"[[1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [0, 0, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 1], [0, 0, 1], [1]]]",597.0427,58
0,91.89236001763555,83.70496346686824,96.58383679389954,inf,False,,,0.0001235008239746,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
1,97.3735592366316,98.62055933484504,62.73339104652405,inf,False,,,0.000108003616333,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
2,98.31832210115262,98.30561854371378,62.62782430648804,inf,False,,,0.0001056194305419,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
3,98.66630975625118,87.33938019652305,62.63985276222229,94.75518768462716,False,[9.47551877e+01 1.43256334e+06 1.69484652e-01],[83.70507239 94.75517997 94.75518768 94.75518768],0.0717530250549316,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
4,98.8647099578006,97.49307130259513,62.61601567268372,95.43965925812648,False,[9.54396593e+01 1.11195903e+06 1.76885882e-01],[83.70507396 95.43964871 95.43965926 95.43965926 95.43965926],0.0705664157867431,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
5,99.12451974554386,98.1103552532124,62.57925486564636,95.97379876425038,False,[9.59737988e+01 1.04456121e+06 1.80895595e-01],[83.70509655 95.97378702 95.97379876 95.97379876 95.97379876 95.97379876],0.0716300010681152,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
6,99.6315424828368,72.71982867220963,62.62030267715454,92.09813594594137,False,[9.20981359e+01 6.67555445e+05 1.58616066e-01],"[83.70629456 92.09812337 92.09813595 92.09813595 92.09813595 92.09813595
 92.09813595]",0.0400702953338623,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [1, 0, 1], [1]]]",666.6068,60
